"assignedURI","label","spec"
"https://data.vlaanderen.be/ns/energiehuis#GeregistreerdContact","GeregistreerdContact","https://data.vlaanderen.be/doc/applicatieprofiel/energiehuis/notawerkgroep/2025-02-18"
"https://data.vlaanderen.be/ns/energiehuis#Contact","Contact","https://data.vlaanderen.be/doc/applicatieprofiel/energiehuis/notawerkgroep/2025-02-18"
"https://data.vlaanderen.be/ns/energiehuis#Begeleiding","Begeleiding","https://data.vlaanderen.be/doc/applicatieprofiel/energiehuis/notawerkgroep/2025-02-18"
"https://data.vlaanderen.be/ns/energiehuis#Basistaak","Basistaak","https://data.vlaanderen.be/doc/applicatieprofiel/energiehuis/notawerkgroep/2025-02-18"
"https://data.vlaanderen.be/ns/energiehuis#Renovatieproject","Renovatieproject","https://data.vlaanderen.be/doc/applicatieprofiel/energiehuis/notawerkgroep/2025-02-18"
"https://data.vlaanderen.be/ns/energiehuis#Financiering","Financiering","https://data.vlaanderen.be/doc/applicatieprofiel/energiehuis/notawerkgroep/2025-02-18"
"https://data.vlaanderen.be/ns/energiehuis#Lening","Lening","https://data.vlaanderen.be/doc/applicatieprofiel/energiehuis/notawerkgroep/2025-02-18"
"https://data.vlaanderen.be/ns/energiehuis#Financieringsoutput","Financieringsoutput","https://data.vlaanderen.be/doc/applicatieprofiel/energiehuis/notawerkgroep/2025-02-18"
"https://data.vlaanderen.be/ns/energiehuis#Premie","Premie","https://data.vlaanderen.be/doc/applicatieprofiel/energiehuis/notawerkgroep/2025-02-18"
"https://data.vlaanderen.be/ns/energiehuis#Plaatsbezoek","Plaatsbezoek","https://data.vlaanderen.be/doc/applicatieprofiel/energiehuis/notawerkgroep/2025-02-18"
"https://data.vlaanderen.be/ns/energiehuis#InteresseOpwekking","InteresseOpwekking","https://data.vlaanderen.be/doc/applicatieprofiel/energiehuis/notawerkgroep/2025-02-18"
"https://data.vlaanderen.be/ns/energiehuis#Informatievoorziening","Informatievoorziening","https://data.vlaanderen.be/doc/applicatieprofiel/energiehuis/notawerkgroep/2025-02-18"
"https://data.vlaanderen.be/ns/energiehuis#Adviesverlening","Adviesverlening","https://data.vlaanderen.be/doc/applicatieprofiel/energiehuis/notawerkgroep/2025-02-18"
"https://data.vlaanderen.be/ns/energiehuis#Renovatiebegeleiding","Renovatiebegeleiding","https://data.vlaanderen.be/doc/applicatieprofiel/energiehuis/notawerkgroep/2025-02-18"
"https://data.vlaanderen.be/ns/energiehuis#Energiescan","Energiescan","https://data.vlaanderen.be/doc/applicatieprofiel/energiehuis/notawerkgroep/2025-02-18"
"https://data.vlaanderen.be/ns/gebouw#Gebouw","Gebouw","https://data.vlaanderen.be/doc/applicatieprofiel/energiehuis/notawerkgroep/2025-02-18"
"https://data.vlaanderen.be/ns/gebouw#Gebouweenheid","Gebouweenheid","https://data.vlaanderen.be/doc/applicatieprofiel/energiehuis/notawerkgroep/2025-02-18"
"https://data.vlaanderen.be/ns/adres#Adres","Adres","https://data.vlaanderen.be/doc/applicatieprofiel/energiehuis/notawerkgroep/2025-02-18"
"https://data.vlaanderen.be/ns/energiehuis#Klantencontact","Klantencontact","https://data.vlaanderen.be/doc/applicatieprofiel/energiehuis/notawerkgroep/2025-02-18"
"https://data.vlaanderen.be/ns/energiehuis#ProfessioneelContact","ProfessioneelContact","https://data.vlaanderen.be/doc/applicatieprofiel/energiehuis/notawerkgroep/2025-02-18"
"http://www.w3.org/2000/01/rdf-schema#Literal","Literal","https://data.vlaanderen.be/doc/applicatieprofiel/energiehuis/notawerkgroep/2025-02-18"
"http://www.w3.org/1999/02/22-rdf-syntax-ns#langString","LangString","https://data.vlaanderen.be/doc/applicatieprofiel/energiehuis/notawerkgroep/2025-02-18"
